Name	Name_simpl	year_obtained	CoderemonteeHarmonise3years	codenumremonteeHarmonise3years	codenumremonteeAvg3years	IDJeremyYear1	coderemonteeYear1	codenumremonteeYear1	IDJeremyYear2	coderemonteeYear2	codenumremonteeYear2	IDJeremyYear3	coderemonteeYear3	codenumremonteeYear3	Nb_Clust_A3	Lmax_P_A3	Rat_P_A3	Min_M_A3	DifMax_M_A3	Min_V_A3	Area_Peak_Inflo_A3	Reb_Mag_A3	Max_Peak_A3	Max_Reb_A3	First_Reb_A3	Rat_Peak_A3	First_Flo_A3	Cont_Flo_A3	PCo1	PCo2	PCo3	PCo4	PCo5	ID	Axis1	Axis2	Axis3	Axis4	Axis5	ID	date_mathilde	period_corjune2017_mathilde	classification_horti	genetic_group	ploidy_exp	ploidy_obs	DPQ	QCCR	DQCinf0965	missingness	ID_2ndfile	ID2	row_flower	position_flower	plot_flower	row_TN	position_TN	plot_TN	TN2014	TN2015	TN2016	row_flower	position_flower	plot_flower	row_TN	position_TN	plot_TN	mean_petals	Name2	Axis1_pruned	Axis2_pruned	Axis3_pruned	Axis4_pruned	Axis5_pruned
rosa_corymbifera_G6	rosa_corymbifera	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112.6291102	16.56094319	-44.60988792	43.70142474	8.856692107	rosa_corymbifera_G6	28.82074766	7.520510727	-7.685642077	12.23503935	0.53759917	rosa_corymbifera_chene_G6	NA	unknown	NA	NA	NA	3	0.967	95.742	0	0.075	rosa_corymbifera	rosa_corymbifera_G6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rosa_corymbifera_G6	9.573626699	5.1115683913	-0.7431171216	-4.7996685909	-1.5802435504
rosa_cuspidata_G5	rosa_cuspidata	1820	NR	1	1	NR200	NR	1	NR276	NR	1	NR285	NR	1	1	0	0	9.196806594	29	0.362963572	8.254315689	0	17.61487987	0	30	0	8	0	-123.7473416	-74.72404525	52.2481904	-138.9682804	-11.04074346	rosa_cuspidata_G5	-30.38806329	-18.85478425	11.45852818	-40.78184011	-0.678288311	rosa_cuspidata_G5	1820	botanical	Sp	15	4	4	0.991	92.096	0	0.084	rosa_cuspidata	rosa_cuspidata_G5	7	29	10	7	29	10	3	0	0	7	29	10	7	29	10	5	rosa_cuspidata_G5	-8.4494548701	-5.0877128006	1.4319576219	14.8076285412	1.4829060874
rosa_damascena_bifera_yorklancaster_G8	rosa_damascena_bifera_yorklancaster	NA	NR	1	1	NR276	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125.8931464	-42.48175497	-24.07740013	12.8336198	-114.3053188	rosa_damascena_bifera_yorklancaster_G8	34.58459674	-11.10501906	-6.624263374	3.322971227	-32.40936776	rosa_damascena_bifera_yorklancaster_chene_G8	NA	unknown	NA	NA	NA	4	0.979	96.587	0	0.045	rosa_damascena_bifera_yorklancaster	rosa_damascena_bifera_yorklancaster_G8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rosa_damascena_bifera_yorklancaster_G8	11.8419201263	-5.5115853806	-1.7202501098	-2.8239391706	13.8601823075
rosa_dupontii_A12	rosa_dupontii_	1817	NR	1	1	NR85	NR	1	NR109	NR	1	NR101	NR	1	2	-0.028730243	0.029146938	6.73716403	4.74751896	1.130398882	5.284301368	0.025612472	9.843898549	0.301960078	11	0.030674847	4	0	59.29443411	58.68232886	22.470764	59.79160808	-140.5606507	rosa_dupontii_A12	16.5923087	14.13385929	7.593929002	14.84800434	-38.27948719	rosa_dupontii_2_A12	1817	[1810-1819]	Misc_OGR	4	4	4	0.98	95.439	0	0.059	rosa_dupontii	rosa_dupontii_A12	8	2	3	8	2	3	3	0	3	8	2	3	8	2	3	5.4	rosa_dupontii_A12	2.765461372	3.4579634262	3.7681663157	-7.1034872509	17.5088404477
rosa_ferruginea_C11	rosa_ferruginea_	1814	R	2	1.66	R34	R	2	NR143	NR	1	R59	R	2	4	-1.07262913	1.923054496	4.826758538	11.67677418	0.351405259	4.0811173	0.144	1.945205442	0.800966947	15	0.411764706	4	0	205.4350834	-189.9615276	-159.2681551	14.33158278	17.63512606	rosa_ferruginea_C11	54.40520399	-50.85854249	-46.93500047	5.533336741	4.425611481	rosa_ferruginea_C11	1814	botanical	Sp	12	2	2	0.937	95.01	1	0.124	rosa_ferruginea	rosa_ferruginea_C11	13	32	3	13	32	3	2	0	0	13	32	3	13	32	3	5	rosa_ferruginea_C11	21.8910774273	-20.1902219557	-15.812551047	-2.7233634958	-1.9969969512
rosa_fortiniana_de_banks_F3	rosa_fortiniana_de_banks	1840	NR	1	1	NA	NA	NA	NR192	NR	1	NR191	NR	1	2	-0.267951106	0.30728322	3.221490586	2.702716841	0.960572294	25.83872406	0	6.825323338	0	30	0	1	0	124.6542127	-81.69930874	-71.99179985	49.77931809	20.35021058	rosa_fortiniana_de_banks_F3	31.30383101	-24.40929906	-22.02028471	13.72796423	4.726405306	rosa_fortiniana_de_banks_F3	1840	[1840-1849]	NA	12	2	2	0.937	91.276	1	0.166	rosa_fortiniana_de_banks	rosa_fortiniana_de_banks_F3	9	20	6	9	20	6	1	0	0	9	20	6	9	20	6	102.2	rosa_fortiniana_de_banks_F3	12.5516576501	-11.4580550947	-7.2416851949	-4.7972247775	-2.656768401
rosa_gallica_C4	rosa_gallica	1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	181.6864153	-147.7562361	-128.7473697	34.17275682	20.76914129	rosa_gallica_C4	48.65790851	-41.34814408	-38.44298097	10.37547064	4.847557198	rosa_gallica_C4	1500	botanical	NA	2	NA	2	0.945	95.597	1	0.112	rosa_gallica	rosa_gallica_C4	6	20	10	NA	NA	NA	NA	NA	NA	6	20	10	NA	NA	NA	5	rosa_gallica_C4	19.6261708864	-17.4607548994	-12.8429643228	-3.5980725591	-2.2702329738
rosa_holikensis_G10	rosa_holikensis	1884	R	2	2	R31	R	2	R40	R	2	R54	R	2	2	-0.420015451	0.521985072	5.245742465	4.590275462	1.182402302	7.520609339	0.282894737	8.900537659	3.518817214	8	0.395348837	3	0	191.6259443	-166.423231	-143.6985368	25.94752939	18.9093008	rosa_holikensis_G10	50.4104198	-45.28689705	-42.24910413	8.489194324	4.905000747	rosa_holikensis_G10	1884	[1880-1889]	Hspn	12	4	2	0.953	94.909	1	0.131	rosa_holikensis	rosa_holikensis_G10	11	15	3	11	15	3	2	0	0	11	15	3	11	15	3	5	rosa_holikensis_G10	20.2933682182	-18.3578462855	-14.199603252	-3.5696521529	-2.7790565248
rosa_iwara_A10	rosa_iwara	1831	R	2	2	R30	R	2	R37	R	2	R51	R	2	2	-0.378176571	0.459620646	5.691628734	6.404355534	0.955009423	7.113696306	0.27029438	18.52343904	4.609118634	9	0.248826291	3	0	41.45147734	-3.780686598	-199.3698891	-7.670016239	49.93273106	rosa_iwara_A10	7.220133912	2.206388537	-52.18045318	2.036272161	11.42322748	rosa_iwara_A10	1831	[1830-1839]	Hmult	12	2	2	0.979	95.648	0	0.091	rosa_iwara	rosa_iwara_A10	10	29	3	10	29	3	1	0	0	10	29	3	10	29	3	5	rosa_iwara_A10	2.0631190798	-1.7311716164	-20.4142031639	-2.6388284405	-3.9038672861
rosa_majalis_H2	rosa_majalis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	208.3717203	-198.280942	-166.7743145	10.44060945	16.79144187	rosa_majalis_H2	54.08795166	-51.81223738	-48.09304927	4.477422883	4.690333256	rosa_majalis_H2	NA	unknown	NA	NA	NA	2	0.946	94.007	1	0.144	rosa_majalis	rosa_majalis_H2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rosa_majalis_H2	21.8395788806	-20.641468891	-16.4234660589	-2.0378507893	-2.1652627538
rosa_majalis_plena_H11	rosa_majalis_plena	1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	207.6267606	-204.1119262	-171.400083	7.97091592	18.34259385	rosa_majalis_plena_H11	53.62862162	-53.06412212	-49.29828273	3.931212319	5.111474388	rosa_majalis_plena_H11	1583	botanical	Misc_OGR	12	2	2	0.939	92.039	1	0.15	rosa_majalis_plena	rosa_majalis_plena_H11	2	31	10	NA	NA	NA	NA	NA	NA	2	31	10	NA	NA	NA	38.4	rosa_majalis_plena_H11	21.6926674769	-21.0203815638	-16.924265268	-1.9193291252	-2.6120854455
rosa_manetti_H4	rosa_manetti	1835	NR	1	1	NR98	NR	1	NR130	NR	1	NR125	NR	1	1	0	0	8.380125862	29	0.770284243	4.324370273	0	5.341869161	0	30	0	6	0	-84.65738845	-32.4079896	-41.75169203	-28.26061163	-81.58538472	rosa_manetti_H4	-23.15065391	-8.98662619	-10.30977274	-10.82023777	-22.42009828	rosa_manetti_H4	1835	[1830-1839]	N	6	NA	4	0.987	92.102	0	0.09	rosa_manetti	rosa_manetti_H4	11	13	3	11	13	3	5	4	4	11	13	3	11	13	3	31.4	rosa_manetti_H4	-7.1162834113	-4.3820812359	-3.2636541498	3.34327721	8.9396090501
rosa_maximowicziana_B9	rosa_maximowicziana	1880	NR	1	1	NR68	NR	1	NR90	NR	1	NR84	NR	1	1	0	0	9.347007891	29	0.683973273	18.34180118	0	23.26277223	0	30	0	7	0	-50.39509965	137.2198969	-85.77435487	37.16413898	18.62764421	rosa_maximowicziana_B9	-18.47527906	38.60932973	-21.99339558	12.37480802	2.826414206	rosa_maximowicziana_B9	1880	botanical	Sp	10	2	2	0.951	95.484	1	0.1	rosa_maximowicziana	rosa_maximowicziana_B9	7	48	3	7	48	3	4	2	0	7	48	3	7	48	3	5	rosa_maximowicziana_B9	-10.1521320355	13.1303092827	-9.0554315482	-6.0328191891	-1.4383910063
rosa_minutifolia_alba_H5	rosa_minutifolia_alba	1882	NR	1	1	NA	NA	NA	NR175	NR	1	NR172	NR	1	3	-0.487267122	0.62786139	15.61055688	0.772775894	0.004933836	0.47152923	0	0.47152923	0	30	0	16	0	188.9359121	-169.3476233	-145.1587526	23.64121148	21.61154261	rosa_minutifolia_alba_H5	47.74363204	-44.02425444	-41.36005341	7.343194859	5.466373155	rosa_minutifolia_alba_H5	1882	botanical	NA	12	NA	2	0.94	92.279	1	0.16	rosa_minutifolia_alba	rosa_minutifolia_alba_H5	NA	NA	NA	5	29	6	NA	0	0	NA	NA	NA	5	29	6	NA	rosa_minutifolia_alba_H5	19.1551642325	-17.8976991498	-14.071093374	-2.802068994	-2.6859057467
rosa_multiflora_carnea_D5	rosa_multiflora_carnea	1804	NR	1	1	NR194	NR	1	NR207	NR	1	NR209	NR	1	1	0	0	7.51539957	29	0.726820483	24.90571906	0	72.20639382	0	30	0	5	0	-109.8100246	118.1614223	-103.8419039	10.81760595	-78.13000063	rosa_multiflora_carnea_D5	-33.56900376	32.52725541	-25.65117117	5.353844431	-24.02369344	rosa_multiflora_carnea_D5	1804	botanical	Sp	10	2	2	0.971	96.505	0	0.061	rosa_multiflora_carnea	rosa_multiflora_carnea_D5	NA	NA	NA	14	8	6	4	4	4	NA	NA	NA	14	8	6	NA	rosa_multiflora_carnea_D5	-15.4270151816	8.4878646191	-9.5094715283	-5.2887500892	11.5055315297
rosa_pendulina_oxyodon_H9	rosa_pendulina_oxyodon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	184.1996114	-161.6471664	-139.5550959	27.80024732	19.59020592	rosa_pendulina_oxyodon_H9	47.64700906	-42.87407192	-39.69469574	8.229843417	4.747410553	rosa_pendulina_oxyodon_H9	NA	unknown	Sp	NA	NA	2	0.953	93.578	1	0.14	rosa_pendulina_oxyodon	rosa_pendulina_oxyodon_H9	10	18	6	10	18	6	0	0	0	10	18	6	10	18	6	5	rosa_pendulina_oxyodon_H9	19.2824697513	-17.7785854464	-13.1270664746	-3.0492996714	-2.0221864681
rosa_pendulina_pyrenaica_H7	rosa_pendulina_pyrenaica	1815	NA	NA	1.33	R12	R	2	NR36	NR	1	NR34	NR	1	2	-0.062666543	0.064671758	4.775146084	6.774761463	0.732028648	7.312299226	0.027932961	10.27504115	0.252148249	10	0.024539877	2	0	193.9239466	-165.5120062	-144.4224355	28.25063056	21.56039859	rosa_pendulina_pyrenaica_H7	52.01043759	-45.91690332	-43.06423623	8.86081326	5.387767414	rosa_pendulina_pyrenaica_H7	1815	botanical	Sp	12	4	2	0.955	95.566	1	0.115	rosa_pendulina_pyrenaica	rosa_pendulina_pyrenaica_H7	4	56	1	4	56	1	0	0	0	4	56	1	4	56	1	5.2	rosa_pendulina_pyrenaica_H7	21.2501517645	-18.9186898003	-14.1783900488	-3.2970789383	-2.5796464848
rosa_pimpinellifolia_double_white_F6	rosa_pimpinellifolia_double_white	1815	NR	1	1.33	NR49	NR	1	NR66	NR	1	R27	R	2	2	-0.039574669	0.040368179	6.128095841	4.564782071	0.329866286	43.25825822	0.040816327	16.26019635	1.22718463	10	0.075471698	3	0	177.4723455	-141.5075838	-123.8902059	39.14869371	22.53641594	rosa_pimpinellifolia_double_white_F6	47.85356093	-40.69300665	-37.97534603	11.80495673	5.558683935	rosa_pimpinellifolia_double_white_F6	1815	[1810-1819]	Hspn	13	4	2	NA	NA	NA	0.118	rosa_pimpinellifolia_double_white	rosa_pimpinellifolia_double_white_F6	6	34	3	6	34	3	0	0	2	6	34	3	6	34	3	20.4	rosa_pimpinellifolia_double_white_F6	19.3005696939	-17.3733556734	-12.8567285933	-4.6933116003	-2.7163362907
rosa_polliniana_A11	rosa_polliniana	1800	NR	1	1.33	NR67	NR	1	NR89	NR	1	R35	R	2	2	-0.445626426	0.561468034	7.25006387	3.811440179	0.55435207	5.703852806	0.25	8.164338331	2.907846529	11	0.356164384	6	0	121.7465752	91.37529081	43.83679434	34.14384165	20.6020702	rosa_polliniana_A11	32.33514904	22.95822899	13.99929951	8.45167884	4.434293333	rosa_polliniana_2_A11	1800	[1800-1809]	Misc_OGR	3	4	3	0.974	96.43	0	0.084	rosa_polliniana	rosa_polliniana_A11	7	47	3	7	47	3	1	0	0	7	47	3	7	47	3	6.4	rosa_polliniana_A11	9.9709792421	10.736337907	5.4308575275	-2.5064919183	-2.4743334419
rosa_rapini_E5	rosa_rapini	1859	NR	1	1	NA	NA	NA	NR146	NR	1	NR138	NR	1	2	-0.247572032	0.280911626	5.054189783	1.049381422	0.058154633	1.136282065	0	2.454369261	0	30	0	5	0	166.2041935	-125.4018374	-115.9838124	43.70855496	24.12934374	rosa_rapini_E5	45.09684288	-36.78036422	-35.67995377	13.07164347	5.69127311	rosa_rapini_E5	1859	botanical	Sp	13	4	3	0.965	95.477	0	0.107	rosa_rapini	rosa_rapini_E5	13	11	3	13	11	3	5	5	5	13	11	3	13	11	3	5	rosa_rapini_E5	18.0739605583	-16.1746763634	-12.0047567542	-5.2998834173	-2.9370660666
rosa_rubiginosa_gold_bush_H10	rosa_rubiginosa_gold_bush	1954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-93.60011867	-24.42441022	-48.51421607	6.072496681	-6.577982576	rosa_rubiginosa_gold_bush_H10	-27.06315538	-6.263104179	-11.90523289	3.966842026	0.808398833	rosa_rubiginosa_gold_bush_H10	1954	>1910	NA	8	NA	4	0.991	90.633	0	0.111	rosa_rubiginosa_gold_bush	rosa_rubiginosa_gold_bush_H10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	rosa_rubiginosa_gold_bush_H10	-9.4792901188	-2.6431138232	-4.184165133	-2.5897784683	-1.1745492573
rosa_rubus_B8	rosa_rubus	1888	NR	1	1	NA	NA	NA	NR80	NR	1	NR78	NR	1	2	-0.088916829	0.092989748	7.05699103	2.605677405	0.853381268	12.09774682	0	22.80329262	0	30	0	5	0	-52.76592775	107.3601086	-66.49987733	55.58556896	-22.63824114	rosa_rubus_B8	-18.93952677	28.51723305	-15.94832775	16.5338913	-10.00723421	rosa_rubus_B8	1888	botanical	Sp	10	2	3	0.959	95.9	1	0.08	rosa_rubus	rosa_rubus_B8	7	19	3	7	19	3	1	0	0	7	19	3	7	19	3	5	rosa_rubus_B8	-9.6188540722	8.297150204	-5.6059583607	-7.6545525095	4.7195116976
rosa_spectabilis_H12	rosa_spectabilis	1833	NR	1	1	NR193	NR	1	NR269	NR	1	NR279	NR	1	2	-0.013098424	0.013184584	9.217465523	18.65349832	0.200257335	7.186111121	0.025316456	15.63212484	0.466630592	28	0.029850746	6	0	-97.08990483	100.9511123	-18.72147345	10.45739721	-83.29345613	rosa_spectabilis_H12	-28.24778493	27.06927073	-0.960715231	1.547085235	-23.96824938	rosa_spectabilis_H12	1833	[1830-1839]	Hsem	10	2	2	0.975	96.209	0	0.068	rosa_spectabilis	rosa_spectabilis_H12	6	15	10	6	15	10	4	3	3	6	15	10	6	15	10	71.8	rosa_spectabilis_H12	-11.0201844513	10.7152096462	1.3108333068	-1.1437927798	7.3543384709
rosa_subgallicodes_E3	rosa_subgallicodes	1900	NR	1	1	NR130	NR	1	NR186	NR	1	NR184	NR	1	2	-0.011889085	0.011960042	9.912171476	7.470567724	0.978013761	8.439349264	0.004438168	21.54727472	0.095765665	28	0.004444444	8	0	40.38239119	138.7470482	27.85077503	54.47320537	3.043440469	rosa_subgallicodes_E3	8.355982959	36.9503521	10.18572706	14.99543231	-0.577716723	rosa_subgallicodes_E3	1900	botanical	Sp	10	2	2	0.939	93.528	1	0.138	rosa_subgallicodes	rosa_subgallicodes_E3	8	18	6	8	18	6	0	0	0	8	18	6	8	18	6	5	rosa_subgallicodes_E3	0.4749102958	17.2834627356	5.6222228912	-6.4949473595	-2.0887688489
rosa_villosa_recondita_C5	rosa_villosa_recondita	1771	NR	1	1	NR118	NR	1	NR164	NR	1	NR159	NR	1	1	0	0	8.384720183	29	1.630009079	21.98872285	0	25.56439663	0	30	0	5	0	69.88534558	100.8015096	-2.522139081	-1.158989921	36.07983553	rosa_villosa_recondita_C5	19.35582364	27.53291244	-0.602730283	2.005368839	9.562233748	rosa_villosa_recondita_2_C5	1771	<1800	Sp	3	4	4	0.976	94.499	0	0.056	rosa_villosa_recondita	rosa_villosa_recondita_C5	4	30	6	4	30	6	1	0	0	4	30	6	4	30	6	5	rosa_villosa_recondita_C5	4.8026387722	11.1012830455	-0.8839143495	-1.3583485303	-3.6109721894
rosa_wichurana_C9	rosa_wichurana	1891	NR	1	1	NR69	NR	1	NR91	NR	1	NR85	NR	1	1	0	0	13.19784759	29	3.50556006	12.93505851	0.005952381	16.84655824	0.232366321	20	0.013793103	8	0	-93.8449159	168.3867206	-140.6023612	18.95350275	52.67401567	rosa_wichurana_C9	-30.74431529	48.70614563	-37.05613078	10.6081383	13.88587436	rosa_wichurana_C9	1891	botanical	Sp	10	2	2	0.945	95.193	1	0.097	rosa_wichurana	rosa_wichurana_C9	7	49	3	7	49	3	0	0	0	7	49	3	7	49	3	5	rosa_wichurana_C9	-15.1325360679	16.5858879564	-16.2173103843	-7.2410067351	-5.6087531431
rose_edouard_D7	rose_edouard	1820	R	2	2.33	RF42	RF	3	R77	R	2	R93	R	2	2	-0.338616154	0.403004704	6.462575875	8.277205335	2.628171374	59.13054455	0.253246753	15.42535945	4.627607834	11	0.3	2	0	-84.83972123	-92.34726472	2.312909932	-67.04444723	-25.74689038	rose_edouard_D7	-21.71531352	-22.82676686	-0.160881963	-20.83662996	-7.096715392	rose_edouard_2_D7	1820	unknown	B	6	4	4	0.993	90.292	0	0.093	rose_edouard	rose_edouard_D7	3	23	10	3	23	10	5	4	2	3	23	10	3	23	10	48.4	rose_edouard_D7	-6.4834767339	-8.7853890266	-0.8145660399	8.2479409752	3.678341943
ruby_queen_H3	ruby_queen	1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-49.62701151	-65.82489039	48.9192334	-115.1480726	-6.29463874	ruby_queen_H3	-11.5599928	-14.72722771	11.04222136	-32.49772242	0.80879084	ruby_queen_H3	1901	[1900-1909]	Hwich	8	2	4	NA	NA	NA	0.089	ruby_queen	ruby_queen_H3	8	10	6	8	10	6	1	0	0	8	10	6	8	10	6	45	ruby_queen_H3	-2.710568578	-2.0950963485	2.2967163334	11.0151422168	0.620993163
safrano_H7	safrano	1839	R	2	2.33	R3	R	2	R3	R	2	RF9	RF	3	3	-0.486372921	0.626406405	7.526907848	14.45812211	0.0811533	1.869474002	0.692307692	2.804211004	11.21684401	10	4	7	0	-93.43549772	-124.0744246	71.80561623	-78.53771193	-5.457095355	safrano_H7	-23.91530895	-31.92661582	17.51829416	-22.77135	1.943259235	safrano_H7	1839	[1830-1839]	NA	6	NA	4	0.995	91.535	0	0.097	safrano	safrano_H7	NA	NA	NA	1	40	1	0	0	0	NA	NA	NA	1	40	1	NA	safrano_H7	-6.4077778096	-9.9710890342	5.3963772594	8.9815218691	0.2665925078
salet_C10	salet	1854	RF	3	3	RF9	RF	3	RF22	RF	3	RF25	RF	3	2	-0.405851609	0.500579864	7.126015552	6.791640282	1.770361482	13.2507848	0.217391304	10.70255695	1.189172995	12	0.111111111	1	1	-6.249489551	-42.20323179	38.90214825	-68.88583419	-6.689053018	salet_C10	0.675271402	-9.717508344	8.960961565	-19.38946734	-1.040337311	salet_C10	1854	[1850-1859]	M	5	4	4	0.989	92.033	0	0.072	salet	salet_C10	5	43	1	5	43	1	4	5	3	5	43	1	5	43	1	130.4	salet_C10	0.9239879	-1.994706339	1.9630583009	6.9041100999	1.737352205
sidonie_F6	sidonie	1845	RF	3	2.66	RF44	RF	3	R2	R	2	RF6	RF	3	3	-0.522409085	0.686084683	7.277577367	14.82603769	1.06679925	15.62696625	0.416230366	11.35232526	11.77278175	12	1.037037037	1	1	26.43414523	48.99975998	17.64275171	-3.002747953	-69.12903414	sidonie_F6	7.904283427	11.9220087	6.101760318	-2.182700741	-18.50126213	sidonie_F6	1845	[1840-1849]	HP	4	4	4	0.987	94.108	0	0.057	sidonie	sidonie_F6	3	44	10	3	44	10	4	4	4	3	44	10	3	44	10	137.4	sidonie_F6	2.2757576605	4.1728240188	2.004785595	0.1315311921	7.9307014302
sir_joseph_paxton_C1	sir_joseph_paxton	1851	RF	3	3	RF37	RF	3	RF62	RF	3	RF85	RF	3	4	-0.723872164	1.062403734	6.466756818	18.25990929	1.285346572	18.67617944	0.075	8.479994987	0.908570891	22	0.107142857	2	1	-176.8225814	-111.761923	0.016555347	-120.8191663	-6.179511739	sir_joseph_paxton_C1	-44.44913879	-27.19086416	-1.715577161	-35.35328873	-1.845984593	sir_joseph_paxton_C1	1851	[1850-1859]	B	6	4	4	NA	NA	NA	0.101	sir_joseph_paxton	sir_joseph_paxton_C1	3	14	8	3	14	8	3	1	0	3	14	8	3	14	8	94.8	sir_joseph_paxton_C1	-12.6713775522	-9.1383462089	-1.8304276308	13.5614564607	1.3137844859
south_orange_perfection_H2	south_orange_perfection	1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-156.1144439	167.6036713	-159.7485976	-23.73625323	45.21631812	south_orange_perfection_H2	-48.86291449	49.31336847	-43.25811499	-1.719931574	12.7130775	south_orange_perfection_H2	1898	[1890-1899]	Hwich	9	2	2	0.972	97.035	0	0.057	south_orange_perfection	south_orange_perfection_H2	5	10	6	5	10	6	0	0	0	5	10	6	5	10	6	35.2	south_orange_perfection_H2	-20.5705634192	16.2466834483	-18.4544949147	-2.3505470223	-5.0417737982
souvenir_de_brod_B12	souvenir_de_brod	1886	NR	1	1	NR144	NR	1	NR210	NR	1	NR213	NR	1	2	-0.269691664	0.309560603	6.585573434	2.616711543	1.103207329	7.437173035	0	13.07634819	0	30	0	4	0	-14.11903777	5.347801647	10.60596262	-36.47511217	-35.76859022	souvenir_de_brod_B12	-2.664205094	1.604037673	3.147213379	-11.04084875	-8.960854586	souvenir_de_brod_2_B12	1886	[1880-1889]	Hset	5	4	4	0.99	92.197	0	0.069	souvenir_de_brod	souvenir_de_brod_B12	16	3	6	16	3	6	4	5	4	16	3	6	16	3	6	142.8	souvenir_de_brod_B12	-0.9083930655	0.6787883069	1.0197160973	3.7510344693	3.8221387472
souvenir_de_la_reine_dangleterre_E7	souvenir_de_la_reine_dangleterre	1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-82.27004445	-44.24371668	43.86396612	-96.77084565	13.62910989	souvenir_de_la_reine_dangleterre_E7	-19.01626453	-10.24030591	9.879463875	-27.23700582	4.036389064	souvenir_de_la_reine_dangleterre_E7	1855	[1850-1859]	NA	5	NA	4	0.994	91.503	0	0.078	souvenir_de_la_reine_dangleterre	souvenir_de_la_reine_dangleterre_E7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	souvenir_de_la_reine_dangleterre_E7	-4.8650458716	-1.6713959845	2.3042817604	10.5287935901	-0.7897266904
souvenir_de_lucie_A3	souvenir_de_lucie	1893	NR	1	1	NR177	NR	1	NR181	NR	1	NR178	NR	1	1	0	0	6.778612217	29	1.604164589	15.25969244	0	17.52480303	0	30	0	4	0	-14.71831592	-31.69139858	53.15334139	-59.17370158	-14.57064069	souvenir_de_lucie_A3	-0.883421994	-7.697993357	13.04191635	-17.36442927	-3.225705983	souvenir_de_lucie_A3	1893	[1890-1899]	N	5	4	4	0.99	92.847	0	0.063	souvenir_de_lucie	souvenir_de_lucie_A3	NA	NA	NA	6	1	6	4	4	4	NA	NA	NA	6	1	6	NA	souvenir_de_lucie_A3	0.5782403535	-1.3980786571	3.7345599678	6.9828439518	1.6032331529
souvenir_de_philemon_cochet_F9	souvenir_de_philemon_cochet	1899	RF	3	3	RF17	RF	3	RF38	RF	3	RF51	RF	3	4	-0.900252566	1.460224402	5.896396507	16.00334536	0.156776091	7.893601064	0.370892019	4.594782709	2.650836178	12	0.576923077	3	0	206.4884895	-201.8493504	-170.453438	13.22429438	22.34151847	souvenir_de_philemon_cochet_F9	52.58814388	-51.8579697	-48.75289611	4.978041065	5.883011049	souvenir_de_philemon_cochet_F9	1899	[1890-1899]	Hrg	12	2	2	0.932	91.56	1	0.162	souvenir_de_philemon_cochet	souvenir_de_philemon_cochet_F9	NA	NA	NA	10	67	3	1	0	0	NA	NA	NA	10	67	3	NA	souvenir_de_philemon_cochet_F9	21.4257939214	-20.4100109989	-16.6511077205	-2.5576989979	-2.8397186567
