chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr00	36000001	36100000	1	NA	NA	NA	NA
Chr00	36100001	36200000	34	0.3125	0.427696078431412	0.75	0.816885964912316
Chr00	36200001	36300000	7	0.1875	0.2625	0.34375	0.388888888889
Chr00	36300001	36400000	7	0.5416666666665	0.4166666666665	1	0.888888888889
Chr00	36400001	36500000	8	0.375	0.497395833333375	0.7083333333335	0.750000000000125
Chr00	36500001	36600000	20	0.4375	0.427083333333286	0.666666666667	0.702546296296444
Chr00	36600001	36700000	6	0.71875	0.670138888888833	1	0.8916666666666
Chr00	36700001	36800000	16	0.75	0.683712121212091	0.8125	0.788690476190429
Chr00	36800001	36900000	2	NA	NA	NA	NA
Chr00	36900001	3.7e+07	3	NA	NA	NA	NA
Chr00	37000001	37100000	0	NA	NA	NA	NA
Chr00	37100001	37200000	6	0.416666666667	0.4541666666668	0.65625	0.572916666666667
Chr00	37200001	37300000	2	NA	NA	NA	NA
Chr00	37300001	37400000	0	NA	NA	NA	NA
Chr00	37400001	37500000	7	0	0.0277777777778333	0.5	0.5
Chr00	37500001	37600000	0	NA	NA	NA	NA
Chr00	37600001	37700000	49	0.125	0.196180555555579	0.6875	0.681623931623949
Chr00	37700001	37800000	0	NA	NA	NA	NA
Chr00	37800001	37900000	2	NA	NA	NA	NA
Chr00	37900001	3.8e+07	13	0.333333333333	0.3687499999999	0.3125	0.357638888888917
Chr00	38000001	38100000	2	NA	NA	NA	NA
Chr00	38100001	38200000	4	NA	NA	NA	NA
Chr00	38200001	38300000	9	0.25	0.365740740740778	0.8125	0.715277777777778
Chr00	38300001	38400000	1	NA	NA	NA	NA
Chr00	38400001	38500000	8	0.4166666666665	0.458333333333333	0.5625	0.663690476190429
Chr00	38500001	38600000	1	NA	NA	NA	NA
Chr00	38600001	38700000	8	0.0833333333333	0.127604166666688	0.666666666667	0.68750000000025
Chr00	38700001	38800000	21	0.4375	0.40625	0.75	0.739583333333315
Chr00	38800001	38900000	6	0.71875	0.7430555555555	0.84375	0.822916666666667
Chr00	38900001	3.9e+07	1	NA	NA	NA	NA
Chr00	39000001	39100000	1	NA	NA	NA	NA
Chr00	39100001	39200000	2	NA	NA	NA	NA
Chr00	39200001	39300000	7	0.166666666667	0.131944444444667	1	0.791666666666667
Chr00	39300001	39400000	2	NA	NA	NA	NA
Chr00	39400001	39500000	1	NA	NA	NA	NA
Chr00	39500001	39600000	3	NA	NA	NA	NA
Chr00	39600001	39700000	13	0.75	0.721590909090909	0.875	0.818910256410231
Chr00	39700001	39800000	0	NA	NA	NA	NA
Chr00	39800001	39900000	1	NA	NA	NA	NA
Chr00	39900001	4e+07	7	0.75	0.8	0.583333333333	0.556547619047429
Chr00	40000001	40100000	0	NA	NA	NA	NA
Chr00	40100001	40200000	18	0.333333333333	0.333333333333	0.75	0.739583333333312
Chr00	40200001	40300000	2	NA	NA	NA	NA
Chr00	40300001	40400000	0	NA	NA	NA	NA
Chr00	40400001	40500000	0	NA	NA	NA	NA
Chr00	40500001	40600000	1	NA	NA	NA	NA
Chr00	40600001	40700000	1	NA	NA	NA	NA
Chr00	40700001	40800000	4	NA	NA	NA	NA
Chr00	40800001	40900000	3	NA	NA	NA	NA
Chr00	40900001	4.1e+07	5	0.6875	0.590277777777767	0.625	0.55
Chr00	41000001	41100000	3	NA	NA	NA	NA
Chr00	41100001	41200000	2	NA	NA	NA	NA
Chr00	41200001	41300000	2	NA	NA	NA	NA
Chr00	41300001	41400000	3	NA	NA	NA	NA
Chr00	41400001	41500000	5	NA	NaN	0.666666666667	0.729166666667
Chr00	41500001	41600000	2	NA	NA	NA	NA
Chr00	41600001	41700000	1	NA	NA	NA	NA
Chr00	41700001	41800000	3	NA	NA	NA	NA
Chr00	41800001	41900000	1	NA	NA	NA	NA
Chr00	41900001	4.2e+07	4	NA	NA	NA	NA
Chr00	42000001	42100000	7	0.2083333333335	0.2083333333335	0.333333333333	0.33333333333325
Chr00	42100001	42200000	1	NA	NA	NA	NA
Chr00	42200001	42300000	2	NA	NA	NA	NA
Chr00	42300001	42400000	0	NA	NA	NA	NA
Chr00	42400001	42500000	4	NA	NA	NA	NA
Chr00	42500001	42600000	1	NA	NA	NA	NA
Chr00	42600001	42700000	7	0.6875	0.5541666666666	0.666666666667	0.59375000000025
Chr00	42700001	42800000	0	NA	NA	NA	NA
Chr00	42800001	42900000	0	NA	NA	NA	NA
Chr00	42900001	4.3e+07	2	NA	NA	NA	NA
Chr00	43000001	43100000	5	0	0	0.0625	0.354166666666667
Chr00	43100001	43200000	0	NA	NA	NA	NA
Chr00	43200001	43300000	6	NA	NaN	0.333333333333	0.1999999999998
Chr00	43300001	43400000	6	0.71875	0.71875	0.7916666666665	0.788194444444333
Chr00	43400001	43500000	0	NA	NA	NA	NA
Chr00	43500001	43600000	5	0.416666666667	0.416666666667	1	0.9
Chr00	43600001	43700000	4	NA	NA	NA	NA
Chr00	43700001	43800000	0	NA	NA	NA	NA
Chr00	43800001	43900000	3	NA	NA	NA	NA
Chr00	43900001	4.4e+07	1	NA	NA	NA	NA
Chr00	44000001	44100000	1	NA	NA	NA	NA
Chr00	44100001	44200000	0	NA	NA	NA	NA
Chr00	44200001	44300000	1	NA	NA	NA	NA
Chr00	44300001	44400000	4	NA	NA	NA	NA
Chr00	44400001	44500000	5	0.1666666666665	0.33333333333325	0.59375	0.640625
Chr00	44500001	44600000	10	0.5	0.354166666666667	0.8125	0.788690476190429
Chr00	44600001	44700000	1	NA	NA	NA	NA
Chr00	44700001	44800000	0	NA	NA	NA	NA
Chr00	44800001	44900000	0	NA	NA	NA	NA
Chr00	44900001	4.5e+07	4	NA	NA	NA	NA
Chr00	45000001	45100000	1	NA	NA	NA	NA
Chr00	45100001	45200000	1	NA	NA	NA	NA
Chr00	45200001	45300000	0	NA	NA	NA	NA
Chr00	45300001	45400000	2	NA	NA	NA	NA
Chr00	45400001	45500000	1	NA	NA	NA	NA
Chr00	45500001	45600000	2	NA	NA	NA	NA
Chr00	45600001	45700000	0	NA	NA	NA	NA
Chr00	45700001	45800000	0	NA	NA	NA	NA
Chr00	45800001	45900000	0	NA	NA	NA	NA
Chr00	45900001	4.6e+07	4	NA	NA	NA	NA
Chr00	46000001	46100000	12	0.5	0.468750000000025	0.84375	0.7708333333334
Chr00	46100001	46200000	11	0.7083333333335	0.6328125	0.833333333333	0.839285714285571
Chr00	46200001	46300000	1	NA	NA	NA	NA
Chr00	46300001	46400000	0	NA	NA	NA	NA
Chr00	46400001	46500000	3	NA	NA	NA	NA
Chr00	46500001	46600000	2	NA	NA	NA	NA
Chr00	46600001	46700000	3	NA	NA	NA	NA
Chr00	46700001	46800000	7	0.416666666667	0.416666666667	0.625	0.616071428571429
Chr00	46800001	46900000	0	NA	NA	NA	NA
Chr00	46900001	4.7e+07	4	NA	NA	NA	NA
Chr00	47000001	47100000	3	NA	NA	NA	NA
Chr00	47100001	47200000	0	NA	NA	NA	NA
Chr00	47200001	47300000	6	0.5	0.3583333333332	0.5	0.4333333333334
Chr00	47300001	47400000	0	NA	NA	NA	NA
Chr00	47400001	47500000	1	NA	NA	NA	NA
Chr00	47500001	47600000	0	NA	NA	NA	NA
Chr00	47600001	47700000	1	NA	NA	NA	NA
Chr00	47700001	47800000	3	NA	NA	NA	NA
Chr00	47800001	47900000	0	NA	NA	NA	NA
Chr00	47900001	4.8e+07	7	0.333333333333	0.2833333333332	0.5416666666665	0.5416666666665
Chr00	48000001	48100000	0	NA	NA	NA	NA
Chr00	48100001	48200000	1	NA	NA	NA	NA
Chr00	48200001	48300000	3	NA	NA	NA	NA
Chr00	48300001	48400000	3	NA	NA	NA	NA
Chr00	48400001	48500000	1	NA	NA	NA	NA
Chr00	48500001	48600000	2	NA	NA	NA	NA
Chr00	48600001	48700000	2	NA	NA	NA	NA
Chr00	48700001	48800000	0	NA	NA	NA	NA
Chr00	48800001	48900000	0	NA	NA	NA	NA
Chr00	48900001	4.9e+07	1	NA	NA	NA	NA
Chr00	49000001	49100000	0	NA	NA	NA	NA
Chr00	49100001	49200000	16	0.75	0.71875	0.75	0.76171875
Chr00	49200001	49300000	0	NA	NA	NA	NA
Chr00	49300001	49400000	0	NA	NA	NA	NA
Chr00	49400001	49500000	4	NA	NA	NA	NA
Chr00	49500001	49600000	7	0	0.05	0.25	0.25
Chr00	49600001	49700000	0	NA	NA	NA	NA
Chr00	49700001	49800000	3	NA	NA	NA	NA
Chr00	49800001	49900000	6	NA	NaN	0.5	0.5
Chr00	49900001	5e+07	0	NA	NA	NA	NA
Chr00	50000001	50100000	1	NA	NA	NA	NA
Chr00	50100001	50200000	1	NA	NA	NA	NA
Chr00	50200001	50300000	1	NA	NA	NA	NA
Chr00	50300001	50400000	0	NA	NA	NA	NA
Chr00	50400001	50500000	1	NA	NA	NA	NA
Chr00	50500001	50600000	0	NA	NA	NA	NA
Chr00	50600001	50700000	4	NA	NA	NA	NA
Chr00	50700001	50800000	0	NA	NA	NA	NA
Chr00	50800001	50900000	1	NA	NA	NA	NA
Chr00	50900001	5.1e+07	0	NA	NA	NA	NA
Chr00	51000001	51100000	0	NA	NA	NA	NA
Chr00	51100001	51200000	0	NA	NA	NA	NA
Chr00	51200001	51300000	1	NA	NA	NA	NA
Chr00	51300001	51400000	0	NA	NA	NA	NA
Chr00	51400001	51500000	0	NA	NA	NA	NA
Chr00	51500001	51600000	0	NA	NA	NA	NA
Chr00	51600001	51700000	2	NA	NA	NA	NA
Chr00	51700001	51800000	1	NA	NA	NA	NA
Chr00	51800001	51900000	0	NA	NA	NA	NA
Chr00	51900001	5.2e+07	0	NA	NA	NA	NA
Chr00	52000001	52100000	0	NA	NA	NA	NA
Chr00	52100001	52200000	2	NA	NA	NA	NA
Chr01	1	1e+05	159	0	0.228830645161258	0.75	0.771250000000073
Chr01	100001	2e+05	264	0	0.132211538461525	1	0.836617405582901
Chr01	200001	3e+05	26	0	0.080729166666625	0.8125	0.857638888888917
Chr01	300001	4e+05	13	0.666666666667	0.581730769230769	0.8125	0.859375
Chr01	400001	5e+05	5	0.625	0.53125	1	0.875
Chr01	500001	6e+05	12	0.1875	0.360119047619043	0.9375	0.893939393939364
Chr01	600001	7e+05	12	0.5	0.4291666666666	0.75	0.782407407407444
Chr01	700001	8e+05	6	0	0	0.75	0.7875
Chr01	800001	9e+05	7	0.3125	0.455357142857143	0.78125	0.791666666666667
Chr01	900001	1e+06	1	NA	NA	NA	NA
Chr01	1000001	1100000	11	0.666666666667	0.555555555555667	0.666666666667	0.60416666666675
Chr01	1100001	1200000	1	NA	NA	NA	NA
Chr01	1200001	1300000	6	1	1	1	1
Chr01	1300001	1400000	10	0.125	0.229166666666662	0.375	0.389880952380857
Chr01	1400001	1500000	7	0.875	0.583333333333333	0.90625	0.890625
Chr01	1500001	1600000	0	NA	NA	NA	NA
Chr01	1600001	1700000	13	0.5	0.604166666666667	0.84375	0.83854166666675
Chr01	1700001	1800000	14	0.5	0.45	1	0.926136363636364
Chr01	1800001	1900000	9	1	0.869047619047614	1	0.964285714285714
Chr01	1900001	2e+06	5	1	1	0.875	0.85
Chr01	2000001	2100000	59	0.666666666667	0.757352941176706	1	0.963942307692308
Chr01	2100001	2200000	11	0.1666666666665	0.229166666666667	1	0.910984848484818
Chr01	2200001	2300000	15	0.375	0.339285714285736	0.9375	0.911111111111133
Chr01	2300001	2400000	25	0	0	0.75	0.767045454545455
Chr01	2400001	2500000	2	NA	NA	NA	NA
Chr01	2500001	2600000	11	0	0.1875	0.75	0.7333333333333
Chr01	2600001	2700000	8	0.4375	0.4458333333334	0.71875	0.7734375
Chr01	2700001	2800000	8	0.375	0.40625	0.875	0.875
Chr01	2800001	2900000	53	0.625	0.529454022988493	1	0.85208333333335
Chr01	2900001	3e+06	4	NA	NA	NA	NA
Chr01	3000001	3100000	36	0.3125	0.406944444444467	1	0.912760416666688
Chr01	3100001	3200000	100	0.5	0.501446759259264	1	0.906355218855222
Chr01	3200001	3300000	39	0.25	0.37416666666672	1	0.865990990991
Chr01	3300001	3400000	28	0	0.0710227272727409	0.6875	0.712962962962963
Chr01	3400001	3500000	282	0	0.260416666666625	0.1770833333335	0.361111111111167
Chr01	3500001	3600000	218	0	0.102272727272727	0.5625	0.5625
Chr01	3600001	3700000	20	0.59375	0.52604166666675	0.96875	0.94270833333325
Chr01	3700001	3800000	14	0.666666666667	0.599702380952429	0.8541666666665	0.7270833333333
Chr01	3800001	3900000	13	0.6666666666665	0.564236111111083	0.916666666667	0.882575757575818
Chr01	3900001	4e+06	7	0	0.0446428571428571	0.1875	0.276785714285714
Chr01	4000001	4100000	4	NA	NA	NA	NA
Chr01	4100001	4200000	5	0.416666666667	0.416666666667	0.916666666667	0.8916666666668
Chr01	4200001	4300000	95	0.4375	0.467307692307708	0.875	0.858274647887338
Chr01	4300001	4400000	17	0.666666666667	0.617187500000125	0.8125	0.848039215686294
Chr01	4400001	4500000	1	NA	NA	NA	NA
Chr01	4500001	4600000	6	1	0.777777777777667	1	0.9375
Chr01	4600001	4700000	21	1	0.787037037037	1	0.846153846153846
Chr01	4700001	4800000	15	0.666666666667	0.672348484848636	1	0.875
Chr01	4800001	4900000	1	NA	NA	NA	NA
Chr01	4900001	5e+06	47	0.583333333333	0.581317204301129	0.916666666667	0.875000000000023
Chr01	5000001	5100000	17	0.666666666667	0.657407407407444	1	0.953125
Chr01	5100001	5200000	24	0.666666666667	0.756944444444667	1	0.95833333333325
Chr01	5200001	5300000	16	0.375	0.403409090909	0.78125	0.689236111111167
Chr01	5300001	5400000	11	0.0833333333333	0.107638888888817	0.75	0.7958333333334
Chr01	5400001	5500000	11	0.4375	0.464285714285714	0.8125	0.825757575757636
Chr01	5500001	5600000	32	0.5	0.48185483870971	0.875	0.807123655914
Chr01	5600001	5700000	11	0.666666666667	0.568452380952571	0.9375	0.90625
Chr01	5700001	5800000	6	0	0.125	0.3125	0.3125
Chr01	5800001	5900000	4	NA	NA	NA	NA
Chr01	5900001	6e+06	7	0.5833333333335	0.5833333333335	1	0.91666666666675
Chr01	6000001	6100000	8	0.666666666667	0.506944444444667	1	0.8833333333334
Chr01	6100001	6200000	1	NA	NA	NA	NA
Chr01	6200001	6300000	8	0.6041666666665	0.5703125	0.875	0.859375
Chr01	6300001	6400000	4	NA	NA	NA	NA
Chr01	6400001	6500000	16	0.15625	0.145833333333333	0.916666666667	0.851190476190571
Chr01	6500001	6600000	52	0.5	0.552845528455317	0.8541666666665	0.82
Chr01	6600001	6700000	65	0.333333333333	0.383487654320987	0.8125	0.799153645833312
Chr01	6700001	6800000	12	0.333333333333	0.444444444444333	1	1
Chr01	6800001	6900000	11	0	0.142361111111167	0.5	0.476190476190429
Chr01	6900001	7e+06	3	NA	NA	NA	NA
Chr01	7000001	7100000	2	NA	NA	NA	NA
Chr01	7100001	7200000	4	NA	NA	NA	NA
Chr01	7200001	7300000	73	0.75	0.528240740740778	1	0.870265151515197
Chr01	7300001	7400000	21	0.666666666667	0.482954545454636	1	0.811011904761929
Chr01	7400001	7500000	7	0.03125	0.2430555555555	0.78125	0.765625
Chr01	7500001	7600000	11	0	0.047619047619	0.666666666667	0.569444444444667
Chr01	7600001	7700000	1	NA	NA	NA	NA
Chr01	7700001	7800000	29	0.666666666667	0.471153846153923	0.333333333333	0.412280701754384
Chr01	7800001	7900000	16	0.625	0.585648148148111	0.833333333333	0.826388888888867
Chr01	7900001	8e+06	6	0.5	0.333333333333333	0.666666666667	0.666666666667
Chr01	8000001	8100000	8	0.4375	0.527777777777667	0.7916666666665	0.81510416666675
Chr01	8100001	8200000	79	0	0.0200892857142857	0.75	0.817640692640714
Chr01	8200001	8300000	12	0.375	0.329861111111167	0.6666666666665	0.64583333333325
Chr01	8300001	8400000	280	0	0.13897357723578	0.583333333333	0.59989583333336
Chr01	8400001	8500000	21	0.21875	0.21875	0.666666666667	0.6770833333335
Chr01	8500001	8600000	28	0.25	0.295454545454514	0.75	0.74375000000005
Chr01	8600001	8700000	13	0.0833333333333	0.19791666666665	0.333333333333	0.3187499999999
Chr01	8700001	8800000	0	NA	NA	NA	NA
Chr01	8800001	8900000	8	0.916666666667	0.916666666666667	0.75	0.729166666666714
Chr01	8900001	9e+06	14	0.75	0.656249999999875	0.333333333333	0.531249999999875
Chr01	9000001	9100000	7	0.25	0.222222222222333	0.75	0.7
Chr01	9100001	9200000	30	0.25	0.361519607843135	0.333333333333	0.433333333333267
Chr01	9200001	9300000	13	0.416666666667	0.456439393939455	0.8125	0.725
Chr01	9300001	9400000	32	0	0.111111111111167	0	0
Chr01	9400001	9500000	12	0.5	0.5	0.90625	0.90625
Chr01	9500001	9600000	16	0	0	1	1
Chr01	9600001	9700000	12	0.1145833333335	0.203125	1	0.8125
Chr01	9700001	9800000	6	0.1666666666665	0.1666666666665	0.4583333333335	0.4583333333335
Chr01	9800001	9900000	10	0.2916666666665	0.2291666666665	0.75	0.659722222222167
Chr01	9900001	1e+07	18	0.4375	0.44791666666675	0.916666666667	0.859375000000063
Chr01	10000001	10100000	15	0.1875	0.214015151515118	0.5625	0.485576923076969
Chr01	10100001	10200000	27	0.5833333333335	0.609375	0.90625	0.883928571428571
Chr01	10200001	10300000	42	0	0.0720486111111083	0.5625	0.60989583333335
Chr01	10300001	10400000	27	0.46875	0.574404761904857	0.875	0.866071428571429
Chr01	10400001	10500000	19	0.375	0.384615384615385	0.75	0.623397435897462
Chr01	10500001	10600000	52	0.1875	0.31666666666672	0.75	0.762820512820564
Chr01	10600001	10700000	18	0.03125	0.123263888888883	0.333333333333	0.456439393939364
Chr01	10700001	10800000	2	NA	NA	NA	NA
Chr01	10800001	10900000	8	0.3333333333335	0.3333333333335	0.6145833333335	0.6145833333335
Chr01	10900001	1.1e+07	20	0	0.138888888888889	0.833333333333	0.621212121212
Chr01	11000001	11100000	38	0	0.174242424242391	0.916666666667	0.860863095238214
Chr01	11100001	11200000	2	NA	NA	NA	NA
Chr01	11200001	11300000	4	NA	NA	NA	NA
Chr01	11300001	11400000	4	NA	NA	NA	NA
Chr01	11400001	11500000	18	0.5	0.489583333333412	0.8229166666665	0.84375
Chr01	11500001	11600000	17	0.333333333333	0.47395833333325	0.7083333333335	0.7500000000001
Chr01	11600001	11700000	30	0	0.136363636363636	0.9375	0.853422619047607
Chr01	11700001	11800000	40	0.1666666666665	0.3	0.75	0.825892857142964
Chr01	11800001	11900000	21	0.333333333333	0.259615384615231	0.916666666667	0.744444444444467
Chr01	11900001	1.2e+07	18	0.0625	0.135416666666667	0.666666666667	0.679487179487231
Chr01	12000001	12100000	15	0	0.171296296296333	0.5625	0.570512820512769
Chr01	12100001	12200000	17	0.666666666667	0.6361111111112	0.9375	0.8972222222222
Chr01	12200001	12300000	39	0	0.0997807017543158	0.75	0.760149572649615
Chr01	12300001	12400000	7	0.666666666667	0.5000000000002	0.75	0.8125
Chr01	12400001	12500000	24	0.416666666667	0.435897435897462	0.90625	0.895833333333333
Chr01	12500001	12600000	12	0.5625	0.5041666666667	0.75	0.825757575757545
Chr01	12600001	12700000	9	0.333333333333	0.388888888889	0.875	0.875
Chr01	12700001	12800000	5	0.625	0.604166666666667	1	0.875
Chr01	12800001	12900000	12	0.5	0.388888888889	0.7083333333335	0.625000000000075
Chr01	12900001	1.3e+07	10	0.4375	0.4375	0.75	0.791666666666667
Chr01	13000001	13100000	11	0.37500000000015	0.37500000000015	1	0.75
Chr01	13100001	13200000	34	0	0.0999999999999	0.2916666666665	0.427083333333333
Chr01	13200001	13300000	7	0.96875	0.875	1	1
Chr01	13300001	13400000	14	0.75	0.722222222222167	0.9375	0.785714285714286
Chr01	13400001	13500000	6	NA	NaN	NA	NaN
Chr01	13500001	13600000	37	0.46875	0.498842592592611	0.75	0.804924242424212
Chr01	13600001	13700000	34	0.333333333333	0.397435897435846	0.75	0.779891304347913
Chr01	13700001	13800000	16	0.166666666667	0.284722222222333	0.666666666667	0.7395833333335
Chr01	13800001	13900000	82	0	0.162247474747464	0.666666666667	0.673611111111375
Chr01	13900001	1.4e+07	10	0	0	0.666666666667	0.7161458333335
Chr01	14000001	14100000	2	NA	NA	NA	NA
Chr01	14100001	14200000	73	0.25	0.249228395061752	0.666666666667	0.660539215686324
Chr01	14200001	14300000	41	0.5	0.439102564102538	0.6458333333335	0.692708333333312
Chr01	14300001	14400000	122	0.46875	0.413318452381	0.666666666667	0.671568627451
Chr01	14400001	14500000	18	0.0625	0.123397435897462	0.75	0.625
Chr01	14500001	14600000	13	0.291666666667	0.2942708333335	0.6875	0.800595238095429
Chr01	14600001	14700000	19	0	0.0568181818181818	0.3125	0.451388888888944
Chr01	14700001	14800000	58	0	0.0153985507246522	0.333333333333	0.376016260162634
Chr01	14800001	14900000	10	NA	NaN	0.75	0.7333333333334
Chr01	14900001	1.5e+07	5	0	0	0.666666666667	0.666666666667
Chr01	15000001	15100000	49	0.3125	0.354662698412714	0.625	0.599893162393154
Chr01	15100001	15200000	103	0.6875	0.623611111111156	0.916666666667	0.799382716049426
Chr01	15200001	15300000	103	0.625	0.556089743589723	0.666666666667	0.706325301204855
Chr01	15300001	15400000	74	0.5625	0.539772727272818	0.78125	0.802083333333333
Chr01	15400001	15500000	8	0	0.0416666666666667	0.75	0.741071428571429
Chr01	15500001	15600000	223	0	0.0305555555555391	0.625	0.6581486042693
Chr01	15600001	15700000	11	0.4479166666665	0.4618055555555	0.5625	0.592261904761857
Chr01	15700001	15800000	15	0.75	0.6166666666666	1	0.891203703703667
Chr01	15800001	15900000	38	0	0.0833333333332857	0.75	0.64375
Chr01	15900001	1.6e+07	29	0.333333333333	0.277777777777667	0.5	0.416666666666664
Chr01	16000001	16100000	35	0.583333333333	0.421296296296367	0.875	0.859375
Chr01	16100001	16200000	8	0.333333333333	0.444444444444333	0.5	0.440972222222167
Chr01	16200001	16300000	3	NA	NA	NA	NA
Chr01	16300001	16400000	17	0.25	0.319444444444467	0.4375	0.472756410256385
Chr01	16400001	16500000	6	0.4166666666665	0.4166666666665	1	0.888888888889
Chr01	16500001	16600000	2	NA	NA	NA	NA
Chr01	16600001	16700000	10	0.333333333333	0.222222222222	0.5625	0.597222222222333
Chr01	16700001	16800000	15	0.5	0.4375	0.916666666667	0.791666666666727
Chr01	16800001	16900000	7	0	0.0625	0.75	0.625
Chr01	16900001	1.7e+07	34	0.875	0.751302083333312	1	0.92416666666668
Chr01	17000001	17100000	38	0.375	0.330729166666667	0.75	0.714798850574586
Chr01	17100001	17200000	23	0.40625	0.484375	0.666666666667	0.626488095238071
Chr01	17200001	17300000	12	0.125	0.0916666666667	0.3125	0.380208333333375
Chr01	17300001	17400000	17	0.166666666667	0.321428571428714	0.666666666667	0.6145833333335
Chr01	17400001	17500000	24	0.416666666667	0.426136363636391	0.8125	0.7725694444445
Chr01	17500001	17600000	7	0.25	0.25	0.875	0.875
Chr01	17600001	17700000	29	0	0.210069444444429	0.5416666666665	0.605769230769154
Chr01	17700001	17800000	9	1	0.821428571428571	1	0.879629629629667
Chr01	17800001	17900000	14	0	0.0666666666666	0.5	0.5
Chr01	17900001	1.8e+07	56	0.375	0.33570075757578	0.8125	0.799428104575157
Chr01	18000001	18100000	58	0	0.0560897435897692	0.78125	0.84083333333336
Chr01	18100001	18200000	10	0	0.16666666666675	0.75	0.79166666666675
Chr01	18200001	18300000	3	NA	NA	NA	NA
Chr01	18300001	18400000	5	0.5625	0.5625	0.6875	0.6875
Chr01	18400001	18500000	2	NA	NA	NA	NA
Chr01	18500001	18600000	8	0	0.08333333333325	0.5	0.5625
