chr	startwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr01	38800001	38900000	6	0.4270833333	0.4322916667	0.75	0.8041666667
Chr01	38900001	39000000	104	0.1666666667	0.1550245098	0.25	0.2883597884
Chr01	39000001	39100000	3	NA	NA	NA	NA
Chr01	39100001	39200000	15	0.25	0.287037037	0.75	0.8333333333
Chr01	39200001	39300000	11	0.3645833333	0.3489583333	0.6875	0.65
Chr01	39300001	39400000	17	0.15625	0.30625	0.6666666667	0.7055555556
Chr01	39400001	39500000	25	0.25	0.2954545455	1	0.9572916667
Chr01	39500001	39600000	56	0.3333333333	0.3869791667	0.75	0.7805059524
Chr01	39600001	39700000	106	0.25	0.3287377451	0.8333333333	0.8060897436
Chr01	39700001	39800000	22	0.25	0.3452380952	0.75	0.696875
Chr01	39800001	39900000	36	0.4166666667	0.4552083333	0.75	0.8125
Chr01	39900001	40000000	9	1	0.875	1	0.9699074074
Chr01	40000001	40100000	10	0.5	0.4201388889	0.75	0.7893518519
Chr01	40100001	40200000	114	0.1666666667	0.2077205882	0.6875	0.7170950156
Chr01	40200001	40300000	6	0.1666666667	0.2625	0.7083333333	0.7048611111
Chr01	40300001	40400000	12	0.3125	0.4732142857	0.6875	0.7632575758
Chr01	40400001	40500000	10	0.4166666667	0.4322916667	0.75	0.7604166667
Chr01	40500001	40600000	5	0.3333333333	0.4166666667	0.9583333333	0.9010416667
Chr01	40600001	40700000	0	NA	NA	NA	NA
Chr01	40700001	40800000	40	0.0625	0.2471846847	0.6875	0.6730769231
Chr01	40800001	40900000	16	0.0833333333	0.141025641	0.7916666667	0.8203125
Chr01	40900001	41000000	6	0.3333333333	0.375	0.8020833333	0.7986111111
Chr01	41000001	41100000	29	0.3333333333	0.4553571429	0.75	0.8376436782
Chr01	41100001	41200000	11	0.3333333333	0.4467592593	0.8125	0.7939814815
Chr01	41200001	41300000	11	0.375	0.2797619048	0.75	0.75
Chr01	41300001	41400000	33	0.5	0.4616935484	0.75	0.7720959596
Chr01	41400001	41500000	7	0.3333333333	0.4625	0.9166666667	0.8869047619
Chr01	41500001	41600000	6	0	0	0.25	0.25
Chr01	41600001	41700000	22	0.125	0.162037037	0.25	0.369212963
Chr01	41700001	41800000	33	0.3333333333	0.3977272727	0.4375	0.59375
Chr01	41800001	41900000	18	0.375	0.3617424242	0.8125	0.7720588235
Chr01	41900001	42000000	32	0.21875	0.1998106061	0.6666666667	0.7200520833
Chr01	42000001	42100000	30	0.3333333333	0.4485294118	0.8125	0.7604166667
Chr01	42100001	42200000	6	0.3333333333	0.3611111111	0.75	0.6840277778
Chr01	42200001	42300000	24	0.4479166667	0.4395833333	0.9166666667	0.8472222222
Chr01	42300001	42400000	47	0.25	0.3447580645	0.6875	0.7199074074
Chr01	42400001	42500000	39	0.375	0.4302083333	0.75	0.7571614583
Chr01	42500001	42600000	29	0.25	0.3511904762	0.75	0.7672413793
Chr01	42600001	42700000	7	0.5833333333	0.5833333333	0.9166666667	0.8839285714
Chr01	42700001	42800000	18	0.71875	0.5902777778	0.9166666667	0.8919270833
Chr01	42800001	42900000	102	0.25	0.2136075949	0.5625	0.6252062706
Chr01	42900001	43000000	3	NA	NA	NA	NA
Chr01	43000001	43100000	4	NA	NA	NA	NA
Chr01	43100001	43200000	12	0.4375	0.4699074074	0.8125	0.7777777778
Chr01	43200001	43300000	25	0.625	0.5520833333	0.8333333333	0.7527173913
Chr01	43300001	43400000	8	0.4375	0.4375	0.78125	0.765625
Chr01	43400001	43500000	7	0.2916666667	0.28125	0.6875	0.7113095238
Chr01	43500001	43600000	36	0.25	0.264254386	0.75	0.744140625
Chr01	43600001	43700000	20	0.3333333333	0.3703703704	0.8125	0.7960526316
Chr01	43700001	43800000	30	0.25	0.2361111111	0.625	0.6583333333
Chr01	43800001	43900000	19	0.25	0.2875	0.75	0.7941176471
Chr01	43900001	44000000	7	1	0.7142857143	0.9166666667	0.818452381
Chr01	44000001	44100000	3	NA	NA	NA	NA
Chr01	44100001	44200000	4	NA	NA	NA	NA
Chr01	44200001	44300000	22	0.3125	0.2476851852	0.9166666667	0.7757936508
Chr01	44300001	44400000	16	0.0833333333	0.1979166667	0.625	0.6067708333
Chr01	44400001	44500000	12	0.1666666667	0.2351190476	0.6875	0.6579861111
Chr01	44500001	44600000	31	0.6666666667	0.6625	0.75	0.8081896552
Chr01	44600001	44700000	15	0.6666666667	0.5895833333	0.9375	0.8819444444
Chr01	44700001	44800000	4	NA	NA	NA	NA
Chr01	44800001	44900000	7	0.2291666667	0.3576388889	0.75	0.7172619048
Chr01	44900001	45000000	7	0.3125	0.3402777778	0.8125	0.8422619048
Chr01	45000001	45100000	25	0.25	0.2341269841	0.625	0.6541666667
Chr01	45100001	45200000	49	0.25	0.2862318841	0.75	0.7442375887
Chr01	45200001	45300000	10	0.3125	0.3208333333	0.625	0.6604166667
Chr01	45300001	45400000	5	0.75	0.6458333333	0.8125	0.85
Chr01	45400001	45500000	4	NA	NA	NA	NA
Chr01	45500001	45600000	6	0.3333333333	0.4027777778	0.90625	0.7986111111
Chr01	45600001	45700000	2	NA	NA	NA	NA
Chr01	45700001	45800000	11	0	0	0.75	0.7821969697
Chr01	45800001	45900000	7	1	1	1	0.9375
Chr01	45900001	46000000	81	0	0.0329457364	0.6458333333	0.6466145833
Chr01	46000001	46100000	93	0	0.071875	0.625	0.6396520147
Chr01	46100001	46200000	6	0	0.0833333333	0.75	0.65
Chr01	46200001	46300000	0	NA	NA	NA	NA
Chr01	46300001	46400000	3	NA	NA	NA	NA
Chr01	46400001	46500000	2	NA	NA	NA	NA
Chr01	46500001	46600000	1	NA	NA	NA	NA
Chr01	46600001	46700000	3	NA	NA	NA	NA
Chr01	46700001	46800000	1	NA	NA	NA	NA
Chr01	46800001	46900000	20	0.5625	0.5527777778	0.875	0.7230392157
Chr01	46900001	47000000	28	0.375	0.4553571429	0.875	0.8908333333
Chr01	47000001	47100000	14	0.3125	0.5208333333	0.875	0.8407738095
Chr01	47100001	47200000	0	NA	NA	NA	NA
Chr01	47200001	47300000	6	0.6875	0.6875	0.875	0.8229166667
Chr01	47300001	47400000	21	0.625	0.5052083333	0.6875	0.7242063492
Chr01	47400001	47500000	3	NA	NA	NA	NA
Chr01	47500001	47600000	13	0	0	0.75	0.7291666667
Chr01	47600001	47700000	9	0.3125	0.3660714286	0.625	0.6203703704
Chr01	47700001	47800000	8	0	0.2321428571	0.5625	0.5859375
Chr01	47800001	47900000	4	NA	NA	NA	NA
Chr01	47900001	48000000	9	0	0.2291666667	0.6770833333	0.7473958333
Chr01	48000001	48100000	6	0.5	0.45	0.6770833333	0.6180555556
Chr01	48100001	48200000	3	NA	NA	NA	NA
Chr01	48200001	48300000	39	0.6666666667	0.702020202	0.9166666667	0.8238095238
Chr01	48300001	48400000	4	NA	NA	NA	NA
Chr01	48400001	48500000	8	0	0	0.65625	0.6145833333
Chr01	48500001	48600000	5	0	0.0583333333	0.5625	0.5541666667
Chr01	48600001	48700000	2	NA	NA	NA	NA
Chr01	48700001	48800000	14	0.96875	0.7734375	1	0.890625
Chr01	48800001	48900000	10	0.03125	0.225	0.6770833333	0.6854166667
Chr01	48900001	49000000	3	NA	NA	NA	NA
Chr01	49000001	49100000	3	NA	NA	NA	NA
Chr01	49100001	49200000	14	0.8333333333	0.6666666667	0.75	0.8177083333
Chr01	49200001	49300000	1	NA	NA	NA	NA
Chr01	49300001	49400000	2	NA	NA	NA	NA
Chr01	49400001	49500000	2	NA	NA	NA	NA
Chr01	49500001	49600000	0	NA	NA	NA	NA
Chr01	49600001	49700000	3	NA	NA	NA	NA
Chr01	49700001	49800000	2	NA	NA	NA	NA
Chr01	49800001	49900000	15	0.2291666667	0.25	0.6666666667	0.6944444444
Chr01	49900001	50000000	8	0	0.2222222222	0.5	0.5119047619
Chr01	50000001	50100000	10	0.75	0.5	0.7083333333	0.6520833333
Chr01	50100001	50200000	5	0.0833333333	0.1111111111	0.5	0.5083333333
Chr01	50200001	50300000	4	NA	NA	NA	NA
Chr01	50300001	50400000	1	NA	NA	NA	NA
Chr01	50400001	50500000	1	NA	NA	NA	NA
Chr01	50500001	50600000	13	0.375	0.3449074074	0.6666666667	0.6060606061
Chr01	50600001	50700000	2	NA	NA	NA	NA
Chr01	50700001	50800000	1	NA	NA	NA	NA
Chr01	50800001	50900000	6	0.75	0.75	0.5	0.5
Chr01	50900001	51000000	10	0.25	0.2916666667	0.6875	0.775
Chr01	51000001	51100000	3	NA	NA	NA	NA
Chr01	51100001	51200000	4	NA	NA	NA	NA
Chr01	51200001	51300000	0	NA	NA	NA	NA
Chr01	51300001	51400000	8	0.5	0.5	0.5625	0.55
Chr01	51400001	51500000	5	0.375	0.5	0.5	0.7
Chr01	51500001	51600000	3	NA	NA	NA	NA
Chr01	51600001	51700000	7	0.6458333333	0.6875	1	0.9464285714
Chr01	51700001	51800000	1	NA	NA	NA	NA
Chr01	51800001	51900000	14	0.2916666667	0.3411458333	0.25	0.3409090909
Chr01	51900001	52000000	13	NA	NaN	NA	NaN
Chr01	52000001	52100000	12	0.5	0.53125	0.75	0.7847222222
Chr01	52100001	52200000	5	0.4583333333	0.4583333333	0.1875	0.3958333333
Chr01	52200001	52300000	1	NA	NA	NA	NA
Chr01	52300001	52400000	3	NA	NA	NA	NA
Chr01	52400001	52500000	21	0.3333333333	0.3611111111	0.4583333333	0.4776785714
Chr01	52500001	52600000	24	0.5833333333	0.3935185185	1	0.7954545455
Chr01	52600001	52700000	7	0.5	0.45	0.6875	0.6
Chr01	52700001	52800000	11	0.4166666667	0.3784722222	0.75	0.6875
Chr01	52800001	52900000	4	NA	NA	NA	NA
Chr01	52900001	53000000	5	0.0625	0.1041666667	1	0.8625
Chr01	53000001	53100000	9	1	0.8244047619	1	0.8046875
Chr01	53100001	53200000	0	NA	NA	NA	NA
Chr01	53200001	53300000	1	NA	NA	NA	NA
Chr01	53300001	53400000	23	0.4375	0.5080128205	0.6666666667	0.6666666667
Chr01	53400001	53500000	3	NA	NA	NA	NA
Chr01	53500001	53600000	0	NA	NA	NA	NA
Chr01	53600001	53700000	17	0.3125	0.3272058824	0.6875	0.6416666667
Chr01	53700001	53800000	0	NA	NA	NA	NA
Chr01	53800001	53900000	0	NA	NA	NA	NA
Chr01	53900001	54000000	14	0.8333333333	0.8125	0.9375	0.9375
Chr01	54000001	54100000	4	NA	NA	NA	NA
Chr01	54100001	54200000	8	0.5	0.4880952381	0.9166666667	0.7678571429
Chr01	54200001	54300000	13	0.75	0.6944444444	0.375	0.375
Chr01	54300001	54400000	19	0	0.1643518519	0.5	0.4754901961
Chr01	54400001	54500000	6	0.6666666667	0.6458333333	1	0.8541666667
Chr01	54500001	54600000	8	0.5833333333	0.5651041667	1	0.8958333333
Chr01	54600001	54700000	3	NA	NA	NA	NA
Chr01	54700001	54800000	8	0.7395833333	0.7526041667	0.9375	0.9375
Chr01	54800001	54900000	3	NA	NA	NA	NA
Chr01	54900001	55000000	1	NA	NA	NA	NA
Chr01	55000001	55100000	0	NA	NA	NA	NA
Chr01	55100001	55200000	19	0.2916666667	0.3854166667	0.3333333333	0.474537037
Chr01	55200001	55300000	2	NA	NA	NA	NA
Chr01	55300001	55400000	4	NA	NA	NA	NA
Chr01	55400001	55500000	0	NA	NA	NA	NA
Chr01	55500001	55600000	3	NA	NA	NA	NA
Chr01	55600001	55700000	4	NA	NA	NA	NA
Chr01	55700001	55800000	6	0.375	0.4666666667	0.625	0.7291666667
Chr01	55800001	55900000	3	NA	NA	NA	NA
Chr01	55900001	56000000	4	NA	NA	NA	NA
Chr01	56000001	56100000	3	NA	NA	NA	NA
Chr01	56100001	56200000	46	0.75	0.6312984496	0.8333333333	0.8342592593
Chr01	56200001	56300000	1	NA	NA	NA	NA
Chr01	56300001	56400000	10	0.5833333333	0.6111111111	0.78125	0.7479166667
Chr01	56400001	56500000	4	NA	NA	NA	NA
Chr01	56500001	56600000	2	NA	NA	NA	NA
Chr01	56600001	56700000	10	0.4375	0.525	0.5833333333	0.6111111111
Chr01	56700001	56800000	13	0.25	0.3928571429	0.5	0.5673076923
Chr01	56800001	56900000	3	NA	NA	NA	NA
Chr01	56900001	57000000	1	NA	NA	NA	NA
Chr01	57000001	57100000	9	0.34375	0.3880208333	0.5	0.4699074074
Chr01	57100001	57200000	0	NA	NA	NA	NA
Chr01	57200001	57300000	7	0.6666666667	0.6666666667	0.6666666667	0.755952381
Chr01	57300001	57400000	9	0.625	0.6134259259	0.9375	0.9166666667
Chr01	57400001	57500000	12	0.4375	0.4318181818	0.8125	0.7958333333
Chr01	57500001	57600000	1	NA	NA	NA	NA
Chr01	57600001	57700000	12	0.5	0.4166666667	0.5	0.5208333333
Chr01	57700001	57800000	2	NA	NA	NA	NA
Chr01	57800001	57900000	0	NA	NA	NA	NA
Chr01	57900001	58000000	0	NA	NA	NA	NA
Chr01	58000001	58100000	0	NA	NA	NA	NA
Chr01	58100001	58200000	2	NA	NA	NA	NA
Chr01	58200001	58300000	4	NA	NA	NA	NA
Chr01	58300001	58400000	3	NA	NA	NA	NA
Chr01	58400001	58500000	2	NA	NA	NA	NA
Chr01	58500001	58600000	7	0.28125	0.28125	0.6666666667	0.6416666667
Chr01	58600001	58700000	2	NA	NA	NA	NA
Chr01	58700001	58800000	5	0.65625	0.71875	0.75	0.75
Chr01	58800001	58900000	76	0.3541666667	0.4185606061	0.5625	0.5858333333
Chr01	58900001	59000000	7	0.4583333333	0.4409722222	0.59375	0.6875
Chr01	59000001	59100000	4	NA	NA	NA	NA
Chr01	59100001	59200000	1	NA	NA	NA	NA
Chr01	59200001	59300000	0	NA	NA	NA	NA
Chr01	59300001	59400000	18	0.625	0.5651041667	0.4166666667	0.4319444444
Chr01	59400001	59500000	9	0.4375	0.5034722222	0.8125	0.8125
Chr01	59500001	59600000	1	NA	NA	NA	NA
Chr01	59600001	59700000	1	NA	NA	NA	NA
Chr01	59700001	59800000	44	0.4375	0.5272988506	0.875	0.7585784314
Chr01	59800001	59900000	11	0.5833333333	0.5694444444	1	0.96875
Chr01	59900001	60000000	7	0.3125	0.3035714286	0.75	0.7458333333
Chr01	60000001	60100000	10	0.3125	0.4208333333	0.75	0.74375
Chr01	60100001	60200000	15	0.5	0.4711538462	0.59375	0.6964285714
Chr01	60200001	60300000	58	0.375	0.384827044	0.3958333333	0.4163074713
Chr01	60300001	60400000	5	0.2291666667	0.2291666667	0	0
Chr01	60400001	60500000	51	0.25	0.3049242424	0.6666666667	0.6779166667
Chr01	60500001	60600000	5	0.4166666667	0.5416666667	0.75	0.75
Chr01	60600001	60700000	11	0.5	0.5902777778	1	0.9488636364
Chr01	60700001	60800000	13	0.3125	0.3653846154	0.6458333333	0.6788194444
Chr01	60800001	60900000	14	0.25	0.2784090909	0.6875	0.6875
Chr01	60900001	61000000	24	0.75	0.65625	1	0.9305555556
Chr01	61000001	61100000	20	0.5	0.5471491228	0.6666666667	0.71875
Chr01	61100001	61200000	40	0.25	0.3697916667	0.25	0.453125
Chr01	61200001	61300000	23	0.15625	0.2204861111	0.5	0.5815217391
Chr01	61300001	61400000	85	0.4166666667	0.4375	0.6666666667	0.6572916667
Chr01	61400001	61500000	75	0.4375	0.5066287879	0.6666666667	0.6801470588
Chr01	61500001	61600000	36	0.3958333333	0.4375	0.5729166667	0.625
Chr01	61600001	61700000	10	0.46875	0.4395833333	0.625	0.6708333333
Chr01	61700001	61800000	2	NA	NA	NA	NA
Chr01	61800001	61900000	23	1	0.6515151515	1	0.884469697
Chr01	61900001	62000000	3	NA	NA	NA	NA
Chr01	62000001	62100000	4	NA	NA	NA	NA
Chr01	62100001	62200000	4	NA	NA	NA	NA
Chr01	62200001	62300000	15	0.5	0.5462962963	0.3333333333	0.3981481481
Chr01	62300001	62400000	63	0.3333333333	0.4334349593	0.6666666667	0.6859756098
Chr01	62400001	62500000	29	0.5	0.4473684211	0.3125	0.3791666667
Chr01	62500001	62600000	11	0.8333333333	0.8020833333	1	0.9621212121
Chr01	62600001	62700000	3	NA	NA	NA	NA
Chr01	62700001	62800000	22	0.3125	0.3806818182	0.75	0.8043981481
Chr01	62800001	62900000	0	NA	NA	NA	NA
Chr01	62900001	63000000	102	0.75	0.6949404762	1	0.8598958333
Chr01	63000001	63100000	35	0.59375	0.525462963	0.6666666667	0.6987847222
Chr01	63100001	63200000	45	0.4166666667	0.446969697	0.6666666667	0.6708333333
Chr01	63200001	63300000	5	0.3333333333	0.475	0.75	0.7125
Chr01	63300001	63400000	58	0.5	0.5038580247	0.75	0.8487787356
Chr01	63400001	63500000	140	0.4166666667	0.4577625571	0.75	0.8208007813
Chr01	63500001	63600000	9	0.3854166667	0.4427083333	1	0.9305555556
Chr01	63600001	63700000	11	0.8020833333	0.6708333333	0.9166666667	0.7651515152
Chr01	63700001	63800000	1	NA	NA	NA	NA
Chr01	63800001	63900000	12	0.4166666667	0.4097222222	0.75	0.8003472222
Chr01	63900001	64000000	11	0.375	0.4404761905	0.6666666667	0.615530303
Chr01	64000001	64100000	49	0.5	0.4978632479	0.6666666667	0.6546052632
Chr01	64100001	64200000	2	NA	NA	NA	NA
Chr01	64200001	64300000	1	NA	NA	NA	NA
Chr01	64300001	64400000	3	NA	NA	NA	NA
Chr01	64400001	64500000	3	NA	NA	NA	NA
Chr01	64500001	64600000	41	0.3125	0.3498931624	0.5	0.5213675214
Chr01	64600001	64700000	26	0.3125	0.3946078431	0.5625	0.5977564103
Chr01	64700001	64800000	5	0.6666666667	0.59375	0.75	0.75
Chr02	1	100000	11	0.375	0.4564393939	0.625	0.65
Chr02	100001	200000	6	0.5625	0.4791666667	0.5	0.4861111111
Chr02	200001	300000	2	NA	NA	NA	NA
Chr02	300001	400000	24	0.1875	0.25	0.5625	0.5952380952
Chr02	400001	500000	17	0.5	0.5473484848	0.6875	0.7482638889
Chr02	500001	600000	4	NA	NA	NA	NA
Chr02	600001	700000	20	0.6666666667	0.5572916667	1	0.92578125
Chr02	700001	800000	4	NA	NA	NA	NA
Chr02	800001	900000	9	0.3333333333	0.4642857143	0.5	0.6041666667
Chr02	900001	1000000	0	NA	NA	NA	NA
Chr02	1000001	1100000	14	0.1875	0.2644230769	0.5625	0.6083333333
Chr02	1100001	1200000	9	0.5625	0.4861111111	0.625	0.5833333333
Chr02	1200001	1300000	1	NA	NA	NA	NA
Chr02	1300001	1400000	10	0.3333333333	0.4192708333	0.8125	0.6736111111
Chr02	1400001	1500000	0	NA	NA	NA	NA
Chr02	1500001	1600000	3	NA	NA	NA	NA
Chr02	1600001	1700000	0	NA	NA	NA	NA
Chr02	1700001	1800000	15	0.25	0.2625	0.71875	0.7586805556
Chr02	1800001	1900000	2	NA	NA	NA	NA
Chr02	1900001	2000000	1	NA	NA	NA	NA
Chr02	2000001	2100000	2	NA	NA	NA	NA
Chr02	2100001	2200000	11	0.5833333333	0.5546875	0.75	0.8194444444
Chr02	2200001	2300000	13	0.375	0.3814102564	0.75	0.7083333333
Chr02	2300001	2400000	4	NA	NA	NA	NA
Chr02	2400001	2500000	13	0.4583333333	0.5017361111	0.75	0.7378472222
Chr02	2500001	2600000	9	0.375	0.431547619	0.6666666667	0.7023809524
Chr02	2600001	2700000	2	NA	NA	NA	NA
Chr02	2700001	2800000	14	0.6770833333	0.6527777778	0.90625	0.8625
Chr02	2800001	2900000	2	NA	NA	NA	NA
Chr02	2900001	3000000	11	0.5	0.59375	1	0.95
Chr02	3000001	3100000	3	NA	NA	NA	NA
Chr02	3100001	3200000	0	NA	NA	NA	NA
Chr02	3200001	3300000	13	0.3333333333	0.3509615385	0.5625	0.5572916667
Chr02	3300001	3400000	37	0.3125	0.3709677419	0.71875	0.7962239583
Chr02	3400001	3500000	6	0.21875	0.2986111111	0.6458333333	0.6527777778
Chr02	3500001	3600000	21	0.625	0.6041666667	0.8333333333	0.8484848485
Chr02	3600001	3700000	28	0.3333333333	0.4508928571	0.46875	0.4869791667
Chr02	3700001	3800000	6	0.6041666667	0.59375	0.9166666667	0.8333333333
Chr02	3800001	3900000	0	NA	NA	NA	NA
Chr02	3900001	4000000	5	0.25	0.2777777778	0.65625	0.578125
Chr02	4000001	4100000	13	0.75	0.6891025641	1	0.96875
Chr02	4100001	4200000	1	NA	NA	NA	NA
Chr02	4200001	4300000	21	0.3125	0.3323412698	0.6875	0.7003968254
Chr02	4300001	4400000	12	0.5	0.5208333333	1	0.9772727273
Chr02	4400001	4500000	4	NA	NA	NA	NA
Chr02	4500001	4600000	8	0.6666666667	0.6145833333	0.6875	0.7678571429
Chr02	4600001	4700000	7	0.0833333333	0.2666666667	0.6666666667	0.5972222222
Chr02	4700001	4800000	6	0.6666666667	0.625	0.6666666667	0.625
Chr02	4800001	4900000	4	NA	NA	NA	NA
Chr02	4900001	5000000	6	0.78125	0.734375	0.9166666667	0.9041666667
Chr02	5000001	5100000	0	NA	NA	NA	NA
Chr02	5100001	5200000	50	0.4375	0.5045833333	0.6875	0.7128623188
Chr02	5200001	5300000	44	0.5	0.4959677419	0.6875	0.7486111111
Chr02	5300001	5400000	4	NA	NA	NA	NA
Chr02	5400001	5500000	6	0.625	0.625	1	1
Chr02	5500001	5600000	5	0.8125	0.7083333333	0.9166666667	0.8958333333
Chr02	5600001	5700000	6	0.4375	0.40625	0.6458333333	0.6180555556
Chr02	5700001	5800000	21	0.5	0.474537037	0.6875	0.7127192982
Chr02	5800001	5900000	7	0.6666666667	0.6840277778	0.6666666667	0.6666666667
Chr02	5900001	6000000	0	NA	NA	NA	NA
Chr02	6000001	6100000	8	0.375	0.4136904762	0.75	0.625
Chr02	6100001	6200000	1	NA	NA	NA	NA
Chr02	6200001	6300000	9	0.2395833333	0.3402777778	0.6979166667	0.7447916667
Chr02	6300001	6400000	6	0.5	0.3666666667	1	1
Chr02	6400001	6500000	12	0.375	0.3674242424	0.6666666667	0.6979166667
Chr02	6500001	6600000	14	0.5416666667	0.5078125	0.7083333333	0.6805555556
Chr02	6600001	6700000	11	0.5	0.5347222222	0.6666666667	0.693452381
Chr02	6700001	6800000	5	0.4166666667	0.4083333333	0.625	0.625
Chr02	6800001	6900000	7	0.9375	0.7465277778	0.96875	0.8854166667
Chr02	6900001	7000000	8	0.5625	0.5541666667	0.5833333333	0.6666666667
Chr02	7000001	7100000	12	0.46875	0.5375	0.75	0.76875
Chr02	7100001	7200000	41	0.4375	0.4375	0.34375	0.49375
Chr02	7200001	7300000	14	0.4375	0.4553571429	0.5833333333	0.5833333333
Chr02	7300001	7400000	74	0.4166666667	0.407358156	0.6666666667	0.75
Chr02	7400001	7500000	15	0.625	0.6057692308	1	0.8833333333
Chr02	7500001	7600000	6	0.9375	0.7708333333	0.8125	0.7916666667
Chr02	7600001	7700000	103	0.5	0.5095338983	0.75	0.7693452381
Chr02	7700001	7800000	20	0.5833333333	0.6527777778	0.6875	0.7847222222
Chr02	7800001	7900000	79	0.5833333333	0.5588768116	0.5833333333	0.5972222222
Chr02	7900001	8000000	2	NA	NA	NA	NA
Chr02	8000001	8100000	7	0.65625	0.6215277778	0.75	0.8333333333
Chr02	8100001	8200000	2	NA	NA	NA	NA
Chr02	8200001	8300000	24	0.5625	0.5451388889	0.6770833333	0.6856060606
Chr02	8300001	8400000	18	0.3125	0.4178240741	0.75	0.7303921569
Chr02	8400001	8500000	46	0.4375	0.4888565891	0.6875	0.6676136364
Chr02	8500001	8600000	9	0.9166666667	0.8333333333	1	0.8697916667
Chr02	8600001	8700000	7	0.375	0.5833333333	0.8020833333	0.8072916667
Chr02	8700001	8800000	3	NA	NA	NA	NA
Chr02	8800001	8900000	1	NA	NA	NA	NA
Chr02	8900001	9000000	4	NA	NA	NA	NA
Chr02	9000001	9100000	1	NA	NA	NA	NA
Chr02	9100001	9200000	7	0.3125	0.375	0.71875	0.7291666667
Chr02	9200001	9300000	7	0.1875	0.1577380952	0.625	0.5863095238
Chr02	9300001	9400000	3	NA	NA	NA	NA
Chr02	9400001	9500000	33	0.375	0.3602430556	0.75	0.7377873563
Chr02	9500001	9600000	10	0.4166666667	0.443452381	1	0.95
Chr02	9600001	9700000	25	0.53125	0.5454545455	0.6875	0.7430555556
Chr02	9700001	9800000	47	0.5625	0.535218254	0.6875	0.6986111111
Chr02	9800001	9900000	3	NA	NA	NA	NA
Chr02	9900001	10000000	57	0.6458333333	0.6500771605	0.75	0.7920673077
Chr02	10000001	10100000	17	0.625	0.6682692308	0.9166666667	0.8638888889
Chr02	10100001	10200000	2	NA	NA	NA	NA
Chr02	10200001	10300000	18	0.71875	0.6575520833	0.8333333333	0.7843137255
Chr02	10300001	10400000	4	NA	NA	NA	NA
Chr02	10400001	10500000	1	NA	NA	NA	NA
Chr02	10500001	10600000	14	0.7083333333	0.6145833333	0.9166666667	0.858974359
Chr02	10600001	10700000	8	0.46875	0.4479166667	0.71875	0.7109375
Chr02	10700001	10800000	28	0.6666666667	0.6904761905	0.75	0.8325617284
Chr02	10800001	10900000	10	0.8333333333	0.8472222222	1	0.9208333333
Chr02	10900001	11000000	11	1	0.8645833333	0.9166666667	0.8869047619
Chr02	11000001	11100000	4	NA	NA	NA	NA
Chr02	11100001	11200000	91	0.7083333333	0.6919191919	1	0.960998062
Chr02	11200001	11300000	4	NA	NA	NA	NA
Chr02	11300001	11400000	10	0.5625	0.5677083333	0.75	0.7916666667
Chr02	11400001	11500000	7	0.5625	0.5982142857	0.5625	0.5625
Chr02	11500001	11600000	4	NA	NA	NA	NA
Chr02	11600001	11700000	8	0.6875	0.7648809524	0.75	0.7619047619
Chr02	11700001	11800000	10	0.625	0.6520833333	0.625	0.7361111111
Chr02	11800001	11900000	8	0.6875	0.6994047619	0.7083333333	0.7473958333
Chr02	11900001	12000000	4	NA	NA	NA	NA
Chr02	12000001	12100000	6	0.65625	0.6631944444	0.7083333333	0.7256944444
Chr02	12100001	12200000	19	0.75	0.7302631579	0.53125	0.6324404762
Chr02	12200001	12300000	17	0.6354166667	0.6294642857	0.8333333333	0.8321078431
Chr02	12300001	12400000	12	0.5	0.5364583333	0.6875	0.7604166667
Chr02	12400001	12500000	11	0.6875	0.69375	0.625	0.6931818182
Chr02	12500001	12600000	2	NA	NA	NA	NA
Chr02	12600001	12700000	12	0.75	0.7333333333	1	0.9791666667
